object_property (op),super-op,domain,range,functional,inverse functional,transitive,symmetric,asymmetric,reflexive,irreflexive,inverse_prop
has/Symptoms/Vision,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Movement_problems,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,aggressive type personality change due to axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Memory_problems,,Mental disorder,explosive personality disorder of known Axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Personality_changes,,Mental disorder,explosive personality disorder of known Axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Mood_swings,,Mental disorder,explosive personality disorder of known Axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Cognitive_impairment,,Mental disorder,explosive personality disorder of known Axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Vision,,Mental disorder,explosive personality disorder of known Axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Movement_problems,,Mental disorder,explosive personality disorder of known Axis III etiology,False,False,False,False,False,False,False,
has/Symptoms/Memory_problems,,Mental disorder,"explosive personality disorder, unknown (Axis III) etiology",False,False,False,False,False,False,False,
has/Symptoms/Personality_changes,,Mental disorder,"explosive personality disorder, unknown (Axis III) etiology",False,False,False,False,False,False,False,
has/Symptoms/Mood_swings,,Mental disorder,"explosive personality disorder, unknown (Axis III) etiology",False,False,False,False,False,False,False,
has/Symptoms/Cognitive_impairment,,Mental disorder,"explosive personality disorder, unknown (Axis III) etiology",False,False,False,False,False,False,False,
has/Symptoms/Vision,,Mental disorder,"explosive personality disorder, unknown (Axis III) etiology",False,False,False,False,False,False,False,
has/Symptoms/Movement_problems,,Mental disorder,"explosive personality disorder, unknown (Axis III) etiology",False,False,False,False,False,False,False,
has/Symptoms/Memory_problems,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Personality_changes,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Mood_swings,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Cognitive_impairment,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Vision,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Movement_problems,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Caffeine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Memory_problems,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Personality_changes,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Mood_swings,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Cognitive_impairment,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Vision,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Movement_problems,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Phencyclidine-induced psychotic disorder with hallucinations,False,False,False,False,False,False,False,
has/Symptoms/Memory_problems,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Personality_changes,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Mood_swings,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Cognitive_impairment,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Vision,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Movement_problems,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Amphetamine-induced organic mental disorder,False,False,False,False,False,False,False,
